,Id (Review),Review,Sentiment
7880,279957,"Just so other people don't get lost: ï_This is not actually at the Holiday Inn, and to make matters worse there are two Holiday Inns within like a mile of each other on Ben White. ï_The station is actually at ERCOT behind the Holiday Inn which has this address (Which is easier to find):ERCOT7620 Metro Center Drive, Austin, TX 78744Hope that helps,-Jeremy",NEGATIVE
7881,279955,"Chademo still showing as offline unfortunately, unable to charge on lvl3",NEGATIVE
7882,279954,error  on screen unable  to reset,NEGATIVE
7883,279943,Plug me in if you are leaving!  Black nissan leaf.  I'll move at 1030 regardless! ,POSITIVE
7884,279938,Great place to get some juice and have a cold one in the club bar,POSITIVE
7885,279937,very scratched up touch screen  VERY hard to see in sunlight.  EXPENSIVE,NEGATIVE
7886,279932,The best charger in Georgia!!! Thanks Georgia Power. Nice shade tree to wait under or go inside to the AC. ,POSITIVE
7887,279925,offline  touch screen inactive  ,NEGATIVE
7888,279920,"looks like one of the chargers is down.   to the Ford focus currently charging, can you please plug the fiat next to you after you're done?   thanks",POSITIVE
7889,279919,I'll be here for an hour only. Both chargers being used right now ,NEGATIVE
7890,279918,Chargers where both being used ,NEGATIVE
7891,279917,"Matt, the signs say cars can charge up for 4 hours. Unplugging the fiat after 2 hours was not the correct action especially since the fiat is 50% charged. L3 units are where etiquette says to charge up to 80% this unit is L2. They might have needed the 4 hours of charging in order to get home. I'm a volt owner too and get 181MPG lifetime.",NEGATIVE
7892,279916,ICE'D in one spot and BGE Volt parked in other spot unplugged.  ,NEGATIVE
7893,279915,leaving front 3 at 9:30. park in number 1 spot which is out of order n ill plug u in,POSITIVE
7894,279912,I hope 2016 volt has ability to lock the handle in charge port in order to prevent people from yanking the handles out. ,NEGATIVE
7895,279910,Wow Humphrey's is still around?! I used to go to the Brentwood location 21 years ago. Now I feel old.  ,POSITIVE
7896,279906,"Very busy, but totally free! There are one or two rude people who will unplug your car even if it's not full. If you come after 7:30 am, then you won't find a spot. It frees up sometime after 3 or 4 pm.",POSITIVE
7897,279901,Worked great! Got work done in the lobby on free WiFi.,POSITIVE
7898,279900,Three of the four Clipper Creek stations have been removed. Now there is only one CC station and six Charge Point. Likely the stations are unused most of the time because they are blocked by other non-charging cars.,NEGATIVE
7899,279898,thanks dwp,POSITIVE
7900,279897,"As usual, nearly all charging spots are ICE'd.",NEGATIVE
7901,279894,"If some clears a 240v and could plug me up, I'd appreciate it, or let me know when you are leaving.",POSITIVE
7902,279893,still shut down,NEGATIVE
7903,279892,C'est avec plaisir que je partirais de Qu©bec pour venir visiter si vous aviez une borne de recharge rapide. Je suis convaincu que plein d'autre propri©taire de V_ ferait de m_me.     Merci Marc L,POSITIVE
7904,279891,Had a great hike while charging!,POSITIVE
7905,279884,Great charger with very helpful staff. ,POSITIVE
7906,279881,You know QC wasn't intended to be used past 80%.....,NEGATIVE
7907,279878,"Friendly staff, just here to get a few more miles to level 3 in Portland.",POSITIVE
7908,279869,Charging and about to sleep here!,POSITIVE
7909,279866,All spots taken!,NEGATIVE
7910,279862,its the fastes charger I have ever seeing I have been here for 9 mints and I had 10%  know im at 58 % that only 9 mints ,POSITIVE
7911,279855,Yeah for AerVironment,POSITIVE
7912,279854,Always grateful for AerVironment,POSITIVE
7913,279853,Grateful for success after BLINK unit at IBEW center was useless.,POSITIVE
7914,279852,Here at (as of 8/1) what will be the only remaining free and non-dealership QC in OC.,POSITIVE
7915,279842,"I love stopping here at night and getting a frozen yoghurt at Humphrey's while I charge up.  The EZ charge card makes it free, and I often meet interesting people.  Tonight a young woman is having trouble with the double plug.  Even calling the company didn't help.  Problem was technical, not financial.  No problem getting my LEAF to charge on the ChadeMo, though.",POSITIVE
7916,279836,flat session charge of $2,POSITIVE
7917,279835,"Charge handle was full of mud, needs cleaned could damage pins if forced in. ",NEGATIVE
7918,279833,It is an embarrassment to the International Brotherhood of Electrical Workers to have this stupidly designed BLINK CHAdeMo sitting in front of their Union building with the useless TV playing and both sides functionless.  Right says out of service Left has no sign of image.  Called BLINK -- could not reboot; red ,NEGATIVE
7919,279832,Some fine citizen in a fiat 500ev yanked my charge cord after only being plugged in for ten minutes or so. Rude.,NEGATIVE
7920,279830,"I just realized that these chargers are free! With a sign limiting charge time to 3 hours,  which is a great policy.  ",POSITIVE
7921,279828,"I think I'm a little bit obsessed with this charger! Thank you Hope, can't wait for the DCQC to become operational!",POSITIVE
7922,279825,mostly the buffet tho....,POSITIVE
7923,279817,fail red light comes on,NEGATIVE
7924,279816,"One charger on top level is broken, the one right next to it attempted to connect but never issued charge. Went down to the one on level B2 and it worked first try. And on this Tuesday night well past 5pm I was able to drive into the lot w/o paying. Probably not the case on the weekends, but I'll have to try it later and report back. ",NEGATIVE
7925,279812,"Found Outlets, started Charging, Car Wash people tried to shoo me away, but defended the right to charge.  Someone unplugged vehicle soon after I started charging. When confronted Car Wash Staff - very defensive, rude and obnoxious.  Call garage admin office.  They said they will talk to Car Wash staff/company and may put up signs for EV charging.  Haven't been back since June 23, 2015. ",NEGATIVE
7926,279810,Did not have my Chargepoint card and the 1800 number could not activate. Grrrrrrrtr,NEGATIVE
7927,279809,"Could not charge. I swear it's the same two campers - ALWAYS! They must work at the mall. I'm cool, but share the Space with everyone. STOP BEING SO INCONSIDERATE. What's the point of being a HOG???",NEGATIVE
7928,279808,Second plug is by service doors,POSITIVE
7929,279807,"Don't forget, to use the CHAdeMO charger, use the rfid tag on the side of the charger to authorize the session ",POSITIVE
7930,279802,"I used one of these Clipper Creek EVSEs for the 4th time today while hiking the Narrows. When I arrived, I was delighted to see a Tesla Model S from Virginia occupying the other EV space.",POSITIVE
7931,279801,Cool spot. Charging while eating at Bar. Really Nice Inn w/ dedicated Tesla Model S charging,POSITIVE
7932,279795,All chargers seem to be working...    All spots taken.   In NICU if needed x4463,POSITIVE
7933,279794,under mall in the garage not marked but functional for my needs,POSITIVE
7934,279792,deux espaces r©serv©s pour la borne.,POSITIVE
7935,279791,All of them broken. Won't take Card or Code.,NEGATIVE
7936,279790,"very good charge tonight, everything working! ",POSITIVE
7937,279788,"Sorry fiat, been waiting for 2 hours and you had 1/2 a charge. Please stay in line ",NEGATIVE
7938,279786,Almost missed the location. It's in the Wendy's parking lot ,POSITIVE
7939,279785,Still de-energized and locked out.,NEGATIVE
7940,279784,"Easy to find and works perfectly.  Arrived too late for movies (last showing starts at 7:30 on weekdays), but very friendly ushers.",POSITIVE
7941,279780,"2 chargers, but one charger is out of service. One spot taken by a Car2Go, but it wasn't charging, parked in front of the broken station.",NEGATIVE
7942,279776,c.w what do you play at the casino?,POSITIVE
7943,279772,CCS worked great.  Spark EV.,POSITIVE
7944,279768,Nice place to charge in a nice neighborhood to take a stroll in. Free use no cards or membership needed. ,POSITIVE
7945,279767,Unable to connect to server to verify.  DCFC offline. Press Emergency Shutdown to release plug.,NEGATIVE
7946,279765,down due to heat?,NEGATIVE
7947,279764,The fast charging station is now outside by the front door and is working. ,POSITIVE
7948,279763,Combo,POSITIVE
7949,279760,"Seemed to charge $.49 per kWh, not $2.49 per hour. Continued beyond 8:00 PM, too.",NEGATIVE
7950,279759,White Leaf Oregon plate 237 GTK: when you're done charging please move on for others to make use of it.,NEGATIVE
7951,279758,Station was turned off,NEGATIVE
7952,279757,Earlier today at around 4pm. Worked great with both the EVgo card and the EZ Charge card. Can't remember the peak bolts or amps buy it got me from less than 50% to over 80% in the time it took me to make a short work call from the lobby. ,POSITIVE
7953,279751,Charged last Sunday on the way to Sonora. Thanks again Ray!,POSITIVE
7954,279747,i3.  here for a little over 1.5hr,POSITIVE
7955,279744,Not in EV space. Unplug me after 6:30pm ,POSITIVE
7956,279743,Nice spot in the evening.  Works great.  ,POSITIVE
7957,279741,thanks Nissan USA for these dealer chargers.,POSITIVE
7958,279740,"5 out of the 6 ICE'd this afternoon.  One lucky Volt was charging.  Unless there is some enforcement, these chargers will never get used.  The parking spaces are too good.",NEGATIVE
7959,279739,worked fine once I found the card reader....,POSITIVE
7960,279738,"ABB units disable the buttons after you start and you need to swipe your fob, then the stop button is enabled. the intent was to ensure only the owner can remove or stop a charge",POSITIVE
7961,279736,Fiat charging....plug the volt in when you leave please.,POSITIVE
7962,279731,One parking spot ICE'd see picture,NEGATIVE
7963,279730,Tried at least 20 times...  It is peaking at 120A and shutting down because it's over the chademo spec.  ,NEGATIVE
